direction,from_address,readable,entity_type,amount_display,timestamp_display,to_address,human_readable
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2950.17483,2021-12-13 20:44:22,0xecbc056c2550bf215aba937bf371b5fee6d1e4e5,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,9785.00000,2021-11-18 17:31:19,0xbfe384d79969bcb583b8a0e5fedc314aee480e7e,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,6816.64720,2021-12-13 20:49:59,0xbfe384d79969bcb583b8a0e5fedc314aee480e7e,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4371.00000,2021-11-18 17:31:19,0x8ddb29be64676777b112debe38129dd660e92b31,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,10154.00000,2021-11-17 18:11:39,0xbd19a3f0a9cace18513a1e2863d648d13975cb30,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,9287.58741,2021-12-13 20:44:22,0xbd19a3f0a9cace18513a1e2863d648d13975cb30,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,6270.02926,2021-12-13 20:49:59,0x6cba4aca7c79a4971b3d4ed4ba003f6de5d08dc3,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4432.00000,2021-11-18 17:31:19,0xb2b394e261021c0499d138e3d359ed2e3ef4b3b7,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,7824.13908,2021-12-13 20:49:59,0xb2b394e261021c0499d138e3d359ed2e3ef4b3b7,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1072.00000,2021-11-18 17:32:44,0x0ddfeac362f1a89796bb7716fb9a0ec3f00c0077,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,9635.00000,2021-11-18 17:31:19,0xd83551b29d0da46c9b6d105ef359e23aaf46e764,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,7829.49808,2021-12-13 20:49:59,0xd83551b29d0da46c9b6d105ef359e23aaf46e764,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,7258.00000,2021-11-17 18:11:39,0xe0eff0ddbd2dc3b33849b26b3949d6505be22242,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,10713.00000,2021-11-18 17:31:19,0xc0005f8bd45349cc5d7c23ae4371231d3035b3da,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,16687.92403,2021-12-13 20:44:22,0xc0005f8bd45349cc5d7c23ae4371231d3035b3da,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,10109.95583,2021-12-13 20:44:22,0xe0eff0ddbd2dc3b33849b26b3949d6505be22242,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,15516.00000,2021-11-18 17:31:19,0xf31df2dcd4083ee57f0d33d386656cfbd1e859a1,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,15514.30317,2021-12-13 20:44:22,0xf31df2dcd4083ee57f0d33d386656cfbd1e859a1,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1138.00000,2021-11-18 17:32:44,0x5595edb37d44d886aa2cae0a49d448d486bce4bc,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,9313.00000,2021-11-18 17:31:19,0x707a5189648880358360d3949b19420bcd4823ac,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,5561.00000,2021-11-17 18:11:39,0xcabc8491816d5fa9f141c722fd8a08f2fd538333,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,5497.79168,2021-12-13 20:44:22,0xcabc8491816d5fa9f141c722fd8a08f2fd538333,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2937.00000,2021-11-17 18:11:39,0xfad763da9051953fea58c2304395719a3b6ba361,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,5914.00000,2021-11-18 17:31:19,0xfad763da9051953fea58c2304395719a3b6ba361,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,759.10931,2021-12-13 20:44:22,0xfad763da9051953fea58c2304395719a3b6ba361,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3006.39865,2021-12-13 20:49:59,0xfad763da9051953fea58c2304395719a3b6ba361,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1127.48155,2021-12-14 19:47:45,0xfad763da9051953fea58c2304395719a3b6ba361,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,8080.88864,2021-12-13 20:49:59,0xa23de4b54e18baaeefac9fdbcd78ead69c8b1c66,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,205.00000,2021-11-18 17:32:44,0xccd22ac32ee87ce05dfbc6abcf37bc69bdea6a47,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1272.00000,2021-11-18 17:31:19,0xef5bc2eb4180a320bd4d07980947f59f40d28804,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,10826.00000,2021-11-17 18:11:39,0x3e1f1605222d41ebbf6d5f6699a0e38523818ea0,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,12090.00000,2021-11-18 17:31:19,0x2445ffa390419e1b265c9208023c0a30f0fb74ab,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,13027.72746,2021-12-13 20:44:22,0x2445ffa390419e1b265c9208023c0a30f0fb74ab,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,8194.93007,2021-12-13 20:44:22,0x3e1f1605222d41ebbf6d5f6699a0e38523818ea0,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,358.90892,2021-12-14 19:53:23,0x69f3dab38223298520af6aa4bcb308d4411c2552,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,8891.00000,2021-11-18 17:31:19,0x170c3d36b7b6fa957c8b454c416f66c4085971c7,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,5385.79436,2021-12-13 20:49:59,0x170c3d36b7b6fa957c8b454c416f66c4085971c7,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2316.59392,2021-12-14 19:47:45,0xe7ac670dc7c0a7f11ad81db4163329f79f821843,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,20000.00000,2021-10-18 17:02:54,0x7b187f598b910374109222bac494f508a49bd209,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3441.00000,2021-11-17 18:11:39,0x7b187f598b910374109222bac494f508a49bd209,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3904.81229,2021-12-13 20:44:22,0x7b187f598b910374109222bac494f508a49bd209,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1268.86991,2021-12-14 19:47:45,0x283745fdd95726b4b3b6dbbdb9fc019b856ef46d,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,931.71305,2021-12-14 19:47:45,0x704bd8255cc43a218889057b68c22ccd3416178e,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,9082.00000,2021-11-17 18:11:39,0x9eda173b60b105d2e255a1f535f70db2587eefe0,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,16418.61428,2021-12-13 20:44:22,0x9eda173b60b105d2e255a1f535f70db2587eefe0,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3638.00000,2021-11-18 17:31:19,0xed12d70ad87b64dcae62953a8d69c743a12716c5,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,12164.92856,2021-12-13 20:49:59,0xed12d70ad87b64dcae62953a8d69c743a12716c5,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,797.57537,2021-12-14 19:47:45,0xa9e1bae837d0d3b5879a69550d7c387ce57ad753,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,467.66919,2021-12-14 19:47:45,0xfd047273e820c177a840ddb09a111cfe3fd806d3,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3043.00000,2021-11-18 17:31:19,0x0c5dcfd02953f0b5ff4a2971fc2d80dddea9ab01,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,7402.00000,2021-11-17 18:11:39,0x9b720446714a8364cda80c148ebb9e8245e57a25,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3985.32389,2021-12-13 20:44:22,0x9b720446714a8364cda80c148ebb9e8245e57a25,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2207.83364,2021-12-14 19:47:45,0x3ac759796296a121d590116e01569908a4832d65,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1394.00000,2021-11-18 17:31:19,0x493abd55dfbe6b9aff77bb44ed7def53dc453bd8,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,5870.00000,2021-11-18 17:31:19,0x842bc271a1121b3ee77aba9301c91d3104217d46,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,16296.71708,2021-12-13 20:44:22,0x842bc271a1121b3ee77aba9301c91d3104217d46,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,20000.00000,2021-10-18 17:02:54,0x0806c386af7feec590a2c80fa73ea7109756b060,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1416.00000,2021-11-18 17:31:19,0x7afbac5f8f342ca0fba2019e2bcb0e0c57021c17,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,8794.11796,2021-12-13 20:49:59,0x7afbac5f8f342ca0fba2019e2bcb0e0c57021c17,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,395.16234,2021-12-14 19:47:45,0xc913633c2aa3625f070fe38cd88a7f37d8cacf07,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1125.38987,2021-12-13 20:49:59,0xce6f13b0d74eb1bf73c8e2c463dc5a198c7e6d4e,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,431.41577,2021-12-14 19:47:45,0x6c8348856fcb4d98b469a2f380a1426b9b6f53ec,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,8897.00000,2021-11-17 18:11:39,0xa9eb52b347bc76f95745a92dd1e1c3986bcb1e2c,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,5773.83143,2021-12-13 20:44:22,0xa9eb52b347bc76f95745a92dd1e1c3986bcb1e2c,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,10704.00000,2021-11-17 18:11:39,0x7fe65d99a0998cdba8e1f749303a467dcf87e815,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,8062.66102,2021-12-13 20:44:22,0x7fe65d99a0998cdba8e1f749303a467dcf87e815,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1519.01855,2021-12-14 19:47:45,0xe7a24acfb3e512b5d326b966b1886d22b07399eb,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,20000.00000,2021-10-07 17:40:20,0x2bb82c9a194b1a28b4dc0546e0564ae95da846a5,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,34500.00000,2021-10-07 17:40:20,0x2bb82c9a194b1a28b4dc0546e0564ae95da846a5,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4227.14947,2021-12-14 19:47:45,0x00627e45624c979a8ebc8c8a77f81c7b64c6867f,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1238.00000,2021-11-18 17:31:19,0x67e867607d16c010bee44925e0217814bbebd801,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2009.62476,2021-12-13 20:49:59,0xff32e57ceed15c2e07e03984bba66c220c06b13a,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,7993.65109,2021-12-13 20:44:22,0x02bebb44a4fe9eb0c0aa0205a2494394b32d3534,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1383.00000,2021-11-18 17:31:19,0xae9d5647400ce620dcf954b0f822976ced9a6504,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1710.00000,2021-11-18 17:31:19,0x58c58d02323af6659e8d94fe3feb14385503a8f9,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,8638.70698,2021-12-13 20:49:59,0x58c58d02323af6659e8d94fe3feb14385503a8f9,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,6688.03121,2021-12-13 20:49:59,0x5e3c27164bcd082f48422bb2c35c6781fb489ad1,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2706.29468,2021-12-13 20:49:59,0x475da2577929064dfde1f7af35fb55c1d0c055a5,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,9036.00000,2021-11-17 18:11:39,0x4f8c2d5397262653cd8956cb977a0ba3660210c7,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,61000.00000,2021-12-10 08:18:44,0x4f8c2d5397262653cd8956cb977a0ba3660210c7,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,6366.16673,2021-12-13 20:44:22,0x4f8c2d5397262653cd8956cb977a0ba3660210c7,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1316.00000,2021-11-18 17:31:19,0xd85c5377ae75553d1fb84c5ecc48cd10ae7603af,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1468.36583,2021-12-13 20:49:59,0xd85c5377ae75553d1fb84c5ecc48cd10ae7603af,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,7947.00000,2021-11-17 18:11:39,0x6fec6cb90d4bc025d5249f299d640d66fcbfb6eb,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,6642.20648,2021-12-13 20:44:22,0x6fec6cb90d4bc025d5249f299d640d66fcbfb6eb,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3966.12480,2021-12-14 19:47:45,0x2c8694832425742a9445f4896a8897fd8a603251,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,9146.00000,2021-11-17 18:11:39,0x3c762d4e50685d40487d5fac3ed5225873ccacf3,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,13842.24328,2021-12-13 20:44:22,0x3c762d4e50685d40487d5fac3ed5225873ccacf3,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1863.42609,2021-12-14 19:47:45,0x0eaa9f613458cf1acce60acb40c0879122123e2a,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,15632.20116,2021-12-13 20:44:22,0x74fa01a5d0ef8039f1e14f4d4c8f90e8602e07b4,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1268.86991,2021-12-14 19:47:45,0x5ac503a7785027d11965f797eefc27418c60e104,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,6928.02970,2021-12-13 20:49:59,0x1e252b86616d5ee310b9676977f392b0e84d193f,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1055.00000,2021-11-18 17:32:44,0xd77583e4babf06648ac283f14aa595a08d7699ee,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4021.00000,2021-11-18 17:31:19,0x88d9b709ddd27dd1dd1c761352e52a1c96bc78e7,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,485.79591,2021-12-14 19:47:45,0x6d244effc05e61d26fe1219c4e9fb3dfe24b7d7b,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1066.00000,2021-11-18 17:32:44,0x6966b5e74257bd5da9b468935283d8383b1e0996,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,205.00000,2021-11-18 17:32:44,0x122fcfa8e300079eaccc67a34a4f63a621ad57d7,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1337.75142,2021-12-14 19:47:45,0xb8ffae6766e771acd2d3321ffc7bb473df7e565a,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,540.17605,2021-12-14 19:47:45,0x0de33d82c8890d07a479761557c977c56c666666,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1960.00000,2021-11-18 17:31:19,0x5cac4a6ff0c0c90053f0204e8caf1b707bc307e6,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,6020.00000,2021-11-18 17:31:19,0x33f3fa2aa549e67b5badccc135a26738ce2625e1,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4753.43244,2021-12-13 20:49:59,0x33f3fa2aa549e67b5badccc135a26738ce2625e1,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,8831.63096,2021-12-13 20:49:59,0x92246d3fcf992741490811f46f5ee8b325deb77a,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,10593.02540,2021-12-13 20:44:22,0xa9ad9744abe11cde68849963566de523393ff578,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,11115.00000,2021-11-17 18:11:39,0xa6e538574467f4378a9821a5695e6b88ff1a997f,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1710.00000,2021-11-18 17:31:19,0xfa20d0e606e3ed73dae6ce3b3744cbe4b25a4002,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1312.37402,2021-12-14 19:47:45,0xc94e91692196e5bdb2f484521f087384d1776d70,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,12453.00000,2021-11-17 18:11:39,0x6fadd14635ced43a8c2eaf11894d2771524ac2c2,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,13232.65550,2021-12-13 20:44:22,0x6fadd14635ced43a8c2eaf11894d2771524ac2c2,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,20823.00000,2021-11-17 18:11:39,0x23db246031fd6f4e81b0814e9c1dc0901a18da2d,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,16050.56128,2021-12-13 20:44:22,0x23db246031fd6f4e81b0814e9c1dc0901a18da2d,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,75000.00000,2022-01-05 16:19:58,0x23db246031fd6f4e81b0814e9c1dc0901a18da2d,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,395.16234,2021-12-14 19:47:45,0x2ca8b80c296f341b3f4e469494755df557033ee3,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,685.18975,2021-12-14 19:47:45,0xa9bae22a5d51a366dcaf1dbed0e22b41f56d1671,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,8769.00000,2021-11-18 17:31:19,0x338f603755412f64eab9a3fe9d2873e0d8c536d8,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4898.12542,2021-12-13 20:49:59,0x338f603755412f64eab9a3fe9d2873e0d8c536d8,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,8713.00000,2021-11-18 17:31:19,0xf37dbdec5d11ed50923298c2fdd147ee3202b851,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,9045.99093,2021-12-13 20:49:59,0xf37dbdec5d11ed50923298c2fdd147ee3202b851,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1527.00000,2021-11-18 17:31:19,0x3c6d5ac1cf91a7e7f99e9357e172b08583acc446,
